,user_id,timestamp,date,days_gone,user_is_gone,correct,wrong,discovered,passed,started_attempt,viewed,unique_days_on_course,course_passed
16840,23455,1513067051,2017-12-12,158 days,True,0.0,0.0,7,3,3,7,1,False
16841,23457,1445193048,2015-10-18,944 days,True,14.0,18.0,48,41,20,113,12,False
16842,23458,1471472559,2016-08-17,640 days,True,76.0,49.0,196,196,89,367,24,True
16843,23459,1481550991,2016-12-12,523 days,True,7.0,4.0,21,21,7,50,7,False
16844,23460,1443707094,2015-10-01,961 days,True,8.0,3.0,31,29,11,67,7,False
16845,23465,1499294524,2017-07-05,318 days,True,0.0,0.0,1,0,1,1,1,False
16846,23467,1505749825,2017-09-18,243 days,True,2.0,0.0,10,10,2,12,1,False
16847,23469,1518350978,2018-02-11,97 days,True,0.0,0.0,1,1,0,1,1,False
16848,23470,1525439069,2018-05-04,15 days,True,11.0,3.0,29,29,11,43,3,False
16849,23471,1491730841,2017-04-09,405 days,True,0.0,0.0,2,2,0,2,1,False
16850,23472,1436958167,2015-07-15,1039 days,True,2.0,6.0,24,18,9,30,1,False
16851,23473,1496215953,2017-05-31,353 days,True,8.0,5.0,29,27,8,36,4,False
16852,23474,1434941957,2015-06-22,1062 days,True,1.0,0.0,12,11,1,33,8,False
16853,23477,1526738367,2018-05-19,0 days,False,7.0,15.0,25,23,11,32,3,False
16854,23478,1479330006,2016-11-16,549 days,True,4.0,2.0,14,11,6,19,1,False
16855,23479,1467371171,2016-07-01,687 days,True,29.0,30.0,73,71,31,109,7,False
16856,23480,1524854481,2018-04-27,22 days,True,0.0,0.0,1,1,0,1,1,False
16857,23481,1520709810,2018-03-10,70 days,True,0.0,0.0,2,2,0,2,1,False
16858,23482,1521357196,2018-03-18,62 days,True,0.0,0.0,1,0,1,1,1,False
16859,23485,1476042376,2016-10-09,587 days,True,4.0,1.0,27,22,5,50,3,False
16860,23487,1474301993,2016-09-19,607 days,True,4.0,21.0,36,30,8,83,1,False
16861,23488,1478084626,2016-11-02,563 days,True,0.0,0.0,1,0,0,1,1,False
16862,23491,1489513273,2017-03-14,431 days,True,19.0,8.0,52,51,19,110,29,False
16863,23492,1448360947,2015-11-24,907 days,True,0.0,0.0,2,2,0,2,1,False
16864,23493,1488234141,2017-02-27,446 days,True,0.0,0.0,1,1,0,1,1,False
16865,23494,1526457719,2018-05-16,3 days,True,27.0,25.0,62,62,32,90,5,False
16866,23496,1502112311,2017-08-07,285 days,True,37.0,19.0,88,88,41,186,17,False
16867,23497,1471171883,2016-08-14,643 days,True,2.0,0.0,11,11,2,13,1,False
16868,23499,1478538398,2016-11-07,558 days,True,36.0,46.0,98,95,39,167,10,False
16869,23500,1468569425,2016-07-15,673 days,True,0.0,0.0,1,0,0,1,1,False
16870,23501,1517586148,2018-02-02,106 days,True,0.0,0.0,8,8,0,11,1,False
16871,23503,1507753436,2017-10-11,220 days,True,2.0,0.0,8,8,2,12,1,False
16872,23504,1459876964,2016-04-05,774 days,True,0.0,0.0,2,2,0,2,2,False
16873,23507,1457289324,2016-03-06,804 days,True,0.0,0.0,1,0,0,2,1,False
16874,23508,1458226287,2016-03-17,793 days,True,79.0,136.0,193,193,99,887,30,True
16875,23510,1441720648,2015-09-08,984 days,True,0.0,0.0,1,1,0,1,1,False
16876,23511,1502712624,2017-08-14,278 days,True,14.0,89.0,48,42,21,96,5,False
16877,23512,1483798476,2017-01-07,497 days,True,0.0,0.0,1,1,0,2,2,False
16878,23513,1508491779,2017-10-20,211 days,True,0.0,0.0,8,6,2,13,1,False
16879,23514,1436045405,2015-07-04,1050 days,True,1.0,0.0,26,20,2,28,3,False
16880,23515,1449113719,2015-12-03,898 days,True,0.0,0.0,1,0,0,7,5,False
16881,23516,1452515603,2016-01-11,859 days,True,2.0,0.0,16,14,2,16,1,False
16882,23517,1479471895,2016-11-18,547 days,True,0.0,1.0,3,1,2,3,1,False
16883,23519,1483474712,2017-01-03,501 days,True,49.0,26.0,117,113,56,244,16,False
16884,23520,1463079588,2016-05-12,737 days,True,42.0,83.0,117,114,68,356,49,False
16885,23521,1526576422,2018-05-17,2 days,True,67.0,437.0,171,167,178,565,38,False
16886,23522,1435158285,2015-06-24,1060 days,True,6.0,2.0,19,19,6,30,4,False
16887,23523,1518675915,2018-02-15,93 days,True,1.0,0.0,5,4,2,7,1,False
16888,23524,1481550397,2016-12-12,523 days,True,66.0,133.0,170,168,73,827,13,False
16889,23525,1477390217,2016-10-25,571 days,True,0.0,0.0,1,0,0,1,1,False
16890,23526,1522135802,2018-03-27,53 days,True,0.0,0.0,1,1,0,1,1,False
16891,23529,1461516282,2016-04-24,755 days,True,1.0,0.0,2,2,1,4,1,False
16892,23530,1502282410,2017-08-09,283 days,True,27.0,27.0,76,73,30,128,6,False
16893,23531,1478698270,2016-11-09,556 days,True,13.0,3.0,42,41,13,83,5,False
16894,23532,1521809870,2018-03-23,57 days,True,19.0,154.0,54,50,32,352,31,False
16895,23534,1516717832,2018-01-23,116 days,True,0.0,0.0,1,1,0,1,1,False
16896,23535,1487418957,2017-02-18,455 days,True,28.0,4.0,66,66,28,77,3,False
16897,23536,1511085382,2017-11-19,181 days,True,0.0,0.0,2,2,2,2,1,False
16898,23537,1516702382,2018-01-23,116 days,True,13.0,21.0,36,36,17,76,4,False
16899,23539,1435670731,2015-06-30,1054 days,True,0.0,0.0,1,1,0,1,1,False
16900,23540,1496318557,2017-06-01,352 days,True,0.0,0.0,1,1,0,1,1,False
16901,23541,1440506503,2015-08-25,998 days,True,0.0,0.0,2,2,0,2,1,False
16902,23542,1519201905,2018-02-21,87 days,True,0.0,0.0,1,1,0,1,1,False
16903,23543,1515489108,2018-01-09,130 days,True,0.0,0.0,1,1,0,2,1,False
16904,23545,1444064164,2015-10-05,957 days,True,1.0,0.0,4,4,1,4,1,False
16905,23546,1436616130,2015-07-11,1043 days,True,0.0,0.0,1,0,0,2,2,False
16906,23547,1464896174,2016-06-02,716 days,True,24.0,7.0,59,55,24,98,10,False
16907,23548,1441813759,2015-09-09,983 days,True,0.0,0.0,1,1,0,2,2,False
16908,23549,1501652753,2017-08-02,290 days,True,53.0,54.0,136,134,70,281,54,False
16909,23551,1482165717,2016-12-19,516 days,True,0.0,0.0,1,0,0,2,1,False
16910,23553,1520709637,2018-03-10,70 days,True,0.0,0.0,5,5,0,5,1,False
16911,23556,1479044919,2016-11-13,552 days,True,0.0,0.0,2,2,0,3,1,False
16912,23557,1475343917,2016-10-01,595 days,True,2.0,1.0,45,29,4,79,2,False
16913,23558,1516313174,2018-01-18,121 days,True,2.0,0.0,11,11,2,16,3,False
16914,23559,1481473135,2016-12-11,524 days,True,14.0,32.0,117,90,29,235,10,False
16915,23560,1513458588,2017-12-16,154 days,True,0.0,0.0,1,0,1,1,1,False
16916,23562,1449423644,2015-12-06,895 days,True,14.0,0.0,44,42,14,139,9,False
16917,23563,1485876639,2017-01-31,473 days,True,13.0,3.0,43,40,15,92,16,False
16918,23564,1467583427,2016-07-03,685 days,True,0.0,0.0,1,1,0,1,1,False
16919,23565,1436217411,2015-07-06,1048 days,True,2.0,0.0,10,10,2,10,1,False
16920,23566,1504589924,2017-09-05,256 days,True,38.0,25.0,147,126,39,259,18,False
16921,23569,1463132645,2016-05-13,736 days,True,8.0,13.0,29,28,9,58,4,False
16922,23570,1450090017,2015-12-14,887 days,True,0.0,0.0,1,1,0,1,1,False
16923,23571,1526498114,2018-05-16,3 days,True,30.0,22.0,89,84,42,203,23,False
16924,23573,1444044441,2015-10-05,957 days,True,0.0,0.0,1,1,0,1,1,False
16925,23574,1448217104,2015-11-22,909 days,True,0.0,0.0,4,3,0,4,1,False
16926,23575,1509547564,2017-11-01,199 days,True,0.0,0.0,3,2,1,3,1,False
16927,23576,1524817760,2018-04-27,22 days,True,2.0,15.0,8,8,20,14,2,False
16928,23577,1436645671,2015-07-11,1043 days,True,28.0,45.0,77,77,39,178,11,False
16929,23580,1521025584,2018-03-14,66 days,True,0.0,0.0,1,1,0,1,1,False
16930,23584,1509549172,2017-11-01,199 days,True,9.0,3.0,31,30,10,47,4,False
16931,23585,1498174778,2017-06-22,331 days,True,0.0,0.0,1,1,0,1,1,False
16932,23586,1491730818,2017-04-09,405 days,True,11.0,114.0,63,49,14,122,8,False
16933,23587,1463028311,2016-05-12,737 days,True,0.0,0.0,1,1,0,9,3,False
16934,23588,1516196983,2018-01-17,122 days,True,2.0,9.0,30,24,17,84,5,False
16935,23590,1445514155,2015-10-22,940 days,True,2.0,0.0,10,10,2,10,1,False
16936,23591,1522584067,2018-04-01,48 days,True,9.0,14.0,27,26,10,39,4,False
16937,23592,1504365830,2017-09-02,259 days,True,0.0,0.0,1,1,0,1,1,False
16938,23593,1516091557,2018-01-16,123 days,True,51.0,25.0,128,128,71,244,12,False
16939,23594,1490865516,2017-03-30,415 days,True,0.0,0.0,1,0,0,1,1,False
16940,23596,1437998055,2015-07-27,1027 days,True,0.0,0.0,1,1,0,1,1,False
16941,23597,1469572595,2016-07-26,662 days,True,2.0,2.0,9,9,4,13,3,False
16942,23598,1468616597,2016-07-15,673 days,True,1.0,0.0,4,4,1,10,1,False
16943,23599,1487093731,2017-02-14,459 days,True,28.0,12.0,89,89,34,104,6,False
16944,23601,1478704561,2016-11-09,556 days,True,3.0,5.0,10,10,4,21,5,False
16945,23602,1454323119,2016-02-01,838 days,True,2.0,0.0,14,14,2,20,1,False
16946,23605,1520885255,2018-03-12,68 days,True,29.0,42.0,67,66,39,134,12,False
16947,23607,1455057034,2016-02-09,830 days,True,0.0,0.0,3,3,0,4,2,False
16948,23608,1513445102,2017-12-16,154 days,True,0.0,0.0,1,1,0,1,1,False
16949,23609,1438054561,2015-07-28,1026 days,True,0.0,0.0,1,1,0,2,2,False
16950,23610,1496826258,2017-06-07,346 days,True,1.0,5.0,6,5,6,7,1,False
16951,23612,1480888555,2016-12-04,531 days,True,0.0,0.0,2,2,0,2,1,False
16952,23614,1467127945,2016-06-28,690 days,True,0.0,0.0,2,2,0,4,2,False
16953,23615,1519215385,2018-02-21,87 days,True,0.0,0.0,2,2,0,2,1,False
16954,23617,1471468296,2016-08-17,640 days,True,0.0,0.0,1,0,0,2,1,False
16955,23618,1512915738,2017-12-10,160 days,True,1.0,0.0,39,26,14,49,4,False
16956,23620,1514370191,2017-12-27,143 days,True,0.0,0.0,2,2,0,3,1,False
16957,23621,1487782919,2017-02-22,451 days,True,0.0,0.0,1,1,0,1,1,False
16958,23623,1441576664,2015-09-06,986 days,True,2.0,3.0,10,8,3,13,1,False
16959,23624,1526300765,2018-05-14,5 days,True,0.0,0.0,1,0,1,1,1,False
16960,23626,1479321070,2016-11-16,549 days,True,0.0,0.0,1,1,0,3,3,False
16961,23627,1508077671,2017-10-15,216 days,True,10.0,8.0,72,65,18,103,3,False
16962,23628,1461365445,2016-04-22,757 days,True,0.0,0.0,1,1,0,1,1,False
16963,23629,1517091142,2018-01-27,112 days,True,41.0,30.0,120,117,72,177,4,False
16964,23633,1462890099,2016-05-10,739 days,True,79.0,156.0,192,192,108,627,32,True
16965,23634,1492885537,2017-04-22,392 days,True,52.0,49.0,126,125,79,183,8,False
16966,23635,1518162191,2018-02-09,99 days,True,74.0,116.0,181,177,111,493,11,True
16967,23638,1498457748,2017-06-26,327 days,True,0.0,0.0,6,3,1,7,2,False
16968,23639,1471356042,2016-08-16,641 days,True,0.0,0.0,7,2,1,16,1,False
16969,23640,1435840980,2015-07-02,1052 days,True,2.0,0.0,6,6,2,6,1,False
16970,23641,1471278137,2016-08-15,642 days,True,0.0,0.0,2,2,0,5,1,False
16971,23642,1526379422,2018-05-15,4 days,True,10.0,20.0,32,31,11,72,7,False
16972,23643,1516559458,2018-01-21,118 days,True,9.0,1.0,28,28,10,49,2,False
16973,23644,1520672201,2018-03-10,70 days,True,0.0,0.0,1,0,1,1,1,False
16974,23645,1458470496,2016-03-20,790 days,True,0.0,0.0,6,3,1,12,2,False
16975,23650,1445499981,2015-10-22,940 days,True,15.0,144.0,44,33,42,159,6,False
16976,23651,1454171803,2016-01-30,840 days,True,8.0,11.0,24,24,11,29,2,False
16977,23652,1474140772,2016-09-17,609 days,True,0.0,0.0,1,1,0,1,1,False
16978,23654,1475873225,2016-10-07,589 days,True,0.0,0.0,1,1,0,1,1,False
16979,23655,1439993761,2015-08-19,1004 days,True,9.0,13.0,30,29,10,33,2,False
16980,23656,1493873155,2017-05-04,380 days,True,0.0,0.0,10,8,0,14,1,False
16981,23657,1518953934,2018-02-18,90 days,True,0.0,0.0,1,1,0,1,1,False
16982,23660,1523999023,2018-04-17,32 days,True,0.0,0.0,16,8,8,27,5,False
16983,23661,1521573997,2018-03-20,60 days,True,40.0,8.0,102,102,40,126,8,False
16984,23665,1445632432,2015-10-23,939 days,True,68.0,67.0,176,173,94,306,19,True
16985,23667,1477499625,2016-10-26,570 days,True,18.0,38.0,106,95,20,196,7,False
16986,23668,1476913614,2016-10-19,577 days,True,0.0,0.0,1,1,0,1,1,False
16987,23669,1514365441,2017-12-27,143 days,True,0.0,0.0,1,1,0,1,1,False
16988,23672,1520462154,2018-03-07,73 days,True,0.0,0.0,1,1,0,1,1,False
16989,23673,1506501915,2017-09-27,234 days,True,79.0,289.0,197,197,184,847,27,True
16990,23675,1450997265,2015-12-24,877 days,True,0.0,0.0,3,3,0,7,5,False
16991,23676,1522081568,2018-03-26,54 days,True,13.0,54.0,34,30,18,184,10,False
16992,23677,1471895439,2016-08-22,635 days,True,75.0,60.0,192,193,96,469,22,True
16993,23679,1496941187,2017-06-08,345 days,True,0.0,0.0,2,2,0,2,1,False
16994,23680,1446812879,2015-11-06,925 days,True,2.0,2.0,17,15,5,41,2,False
16995,23681,1515762049,2018-01-12,127 days,True,0.0,0.0,1,1,0,1,1,False
16996,23682,1436205639,2015-07-06,1048 days,True,1.0,1.0,5,4,1,13,1,False
16997,23685,1456188945,2016-02-23,816 days,True,2.0,0.0,8,10,2,8,1,False
16998,23686,1522965142,2018-04-05,44 days,True,76.0,62.0,198,198,94,678,16,True
16999,23687,1443995386,2015-10-04,958 days,True,0.0,0.0,1,1,0,1,1,False
17000,23688,1436804606,2015-07-13,1041 days,True,0.0,0.0,7,6,0,8,1,False
17001,23689,1516808418,2018-01-24,115 days,True,2.0,0.0,13,10,5,17,2,False
17002,23691,1476621968,2016-10-16,580 days,True,1.0,1.0,15,14,2,17,3,False
17003,23692,1526718257,2018-05-19,0 days,False,1.0,1.0,20,15,6,62,27,False
17004,23693,1462910904,2016-05-10,739 days,True,0.0,0.0,5,3,1,5,3,False
17005,23694,1448216075,2015-11-22,909 days,True,0.0,0.0,1,1,0,1,1,False
17006,23696,1517204886,2018-01-29,110 days,True,0.0,0.0,1,1,0,3,3,False
17007,23697,1479637449,2016-11-20,545 days,True,1.0,0.0,40,29,2,44,1,False
17008,23699,1492931250,2017-04-23,391 days,True,7.0,6.0,22,21,9,38,2,False
17009,23701,1502424174,2017-08-11,281 days,True,0.0,0.0,1,1,0,1,1,False
17010,23703,1460234879,2016-04-09,770 days,True,0.0,0.0,1,1,0,1,1,False
17011,23706,1475608535,2016-10-04,592 days,True,26.0,9.0,74,72,29,178,6,False
17012,23707,1517252014,2018-01-29,110 days,True,2.0,0.0,19,15,6,36,5,False
17013,23708,1477048515,2016-10-21,575 days,True,0.0,0.0,1,1,0,1,1,False
17014,23709,1512071418,2017-11-30,170 days,True,0.0,0.0,1,1,0,1,1,False
17015,23710,1487343092,2017-02-17,456 days,True,2.0,0.0,11,11,2,14,1,False
17016,23711,1509130155,2017-10-27,204 days,True,15.0,15.0,41,40,16,99,5,False
17017,23712,1487702913,2017-02-21,452 days,True,2.0,0.0,16,13,2,33,2,False
17018,23713,1513152114,2017-12-13,157 days,True,2.0,4.0,13,12,7,16,3,False
17019,23714,1474397316,2016-09-20,606 days,True,0.0,0.0,1,1,0,1,1,False
17020,23717,1497965975,2017-06-20,333 days,True,15.0,72.0,43,41,16,170,16,False
17021,23718,1489492034,2017-03-14,431 days,True,9.0,5.0,42,38,10,46,1,False
17022,23719,1453886798,2016-01-27,843 days,True,2.0,0.0,11,10,2,12,1,False
17023,23722,1482575614,2016-12-24,511 days,True,0.0,0.0,3,2,0,3,1,False
17024,23723,1438700176,2015-08-04,1019 days,True,2.0,0.0,9,9,2,9,1,False
17025,23725,1522141686,2018-03-27,53 days,True,1.0,3.0,15,11,9,25,1,False
17026,23726,1516033589,2018-01-15,124 days,True,2.0,3.0,6,6,5,9,2,False
17027,23727,1481868163,2016-12-16,519 days,True,1.0,0.0,2,1,1,2,1,False
17028,23728,1488322933,2017-02-28,445 days,True,0.0,0.0,3,2,0,3,1,False
17029,23729,1522209823,2018-03-28,52 days,True,2.0,0.0,10,10,2,13,2,False
17030,23731,1491670298,2017-04-08,406 days,True,0.0,0.0,1,1,0,1,1,False
17031,23732,1446833684,2015-11-06,925 days,True,0.0,0.0,1,0,0,1,1,False
17032,23734,1483874476,2017-01-08,496 days,True,2.0,0.0,6,6,2,7,2,False
17033,23735,1450288041,2015-12-16,885 days,True,0.0,0.0,1,1,0,14,9,False
17034,23736,1435687215,2015-06-30,1054 days,True,0.0,0.0,2,2,0,3,2,False
17035,23737,1448227899,2015-11-22,909 days,True,0.0,0.0,8,6,1,12,1,False
17036,23739,1473058408,2016-09-05,621 days,True,0.0,0.0,1,0,0,3,3,False
17037,23740,1481193956,2016-12-08,527 days,True,70.0,80.0,191,188,92,483,41,True
17038,23741,1461395393,2016-04-23,756 days,True,2.0,0.0,9,9,2,9,1,False
17039,23742,1513697536,2017-12-19,151 days,True,2.0,4.0,9,9,6,9,1,False
17040,23743,1491329203,2017-04-04,410 days,True,2.0,0.0,11,11,2,13,1,False
17041,23744,1510317605,2017-11-10,190 days,True,0.0,0.0,1,1,0,1,1,False
17042,23746,1454229642,2016-01-31,839 days,True,0.0,0.0,8,5,1,13,3,False
17043,23747,1491803848,2017-04-10,404 days,True,0.0,0.0,1,1,0,7,6,False
17044,23748,1437738529,2015-07-24,1030 days,True,0.0,1.0,4,2,1,4,1,False
17045,23749,1515123416,2018-01-05,134 days,True,0.0,0.0,1,1,0,5,4,False
17046,23750,1522403011,2018-03-30,50 days,True,1.0,0.0,4,4,1,9,3,False
17047,23752,1522084036,2018-03-26,54 days,True,9.0,13.0,31,30,11,40,4,False
17048,23753,1518980297,2018-02-18,90 days,True,92.0,284.0,197,197,147,838,29,True
17049,23755,1496256094,2017-05-31,353 days,True,0.0,0.0,1,1,0,1,1,False
17050,23756,1460402529,2016-04-11,768 days,True,0.0,0.0,2,2,0,4,1,False
17051,23760,1437669720,2015-07-23,1031 days,True,0.0,0.0,1,1,0,1,1,False
17052,23761,1435915801,2015-07-03,1051 days,True,0.0,1.0,193,118,8,784,3,False
17053,23762,1494882088,2017-05-15,369 days,True,82.0,63.0,198,198,99,1467,123,True
17054,23766,1473840342,2016-09-14,612 days,True,0.0,0.0,10,8,0,10,1,False
17055,23767,1508743422,2017-10-23,208 days,True,0.0,0.0,2,2,0,2,1,False
17056,23768,1492413511,2017-04-17,397 days,True,0.0,0.0,8,5,1,10,1,False
17057,23769,1472742525,2016-09-01,625 days,True,0.0,0.0,1,1,0,1,1,False
17058,23770,1511644126,2017-11-25,175 days,True,41.0,105.0,119,113,69,242,35,False
17059,23772,1437493917,2015-07-21,1033 days,True,80.0,31.0,193,193,85,269,10,True
17060,23774,1490467945,2017-03-25,420 days,True,3.0,6.0,9,9,3,15,1,False
17061,23775,1481092017,2016-12-07,528 days,True,8.0,4.0,22,20,10,40,3,False
17062,23776,1468738301,2016-07-17,671 days,True,0.0,0.0,4,3,0,4,1,False
17063,23777,1523812578,2018-04-15,34 days,True,11.0,8.0,96,82,19,235,21,False
17064,23779,1436237456,2015-07-07,1047 days,True,8.0,7.0,26,25,8,38,2,False
17065,23781,1437912895,2015-07-26,1028 days,True,72.0,43.0,189,186,119,937,18,True
17066,23782,1476433239,2016-10-14,582 days,True,0.0,0.0,1,0,0,1,1,False
17067,23783,1455191257,2016-02-11,828 days,True,0.0,0.0,10,6,0,12,1,False
17068,23785,1485114838,2017-01-22,482 days,True,0.0,0.0,1,1,0,1,1,False
17069,23786,1445668144,2015-10-24,938 days,True,1.0,3.0,6,5,4,7,1,False
17070,23787,1496130516,2017-05-30,354 days,True,9.0,10.0,99,80,11,191,10,False
17071,23788,1518874806,2018-02-17,91 days,True,13.0,5.0,36,36,13,47,2,False
17072,23791,1474831112,2016-09-25,601 days,True,2.0,0.0,10,10,2,11,1,False
17073,23792,1508099282,2017-10-15,216 days,True,0.0,0.0,1,0,1,1,1,False
17074,23795,1443591271,2015-09-30,962 days,True,86.0,129.0,190,190,124,581,11,True
17075,23796,1488725491,2017-03-05,440 days,True,0.0,1.0,161,107,3,233,27,False
17076,23797,1526561379,2018-05-17,2 days,True,17.0,28.0,179,134,72,608,47,False
17077,23798,1446402259,2015-11-01,930 days,True,0.0,0.0,1,1,0,1,1,False
17078,23799,1435586006,2015-06-29,1055 days,True,0.0,0.0,1,1,0,1,1,False
17079,23800,1517069080,2018-01-27,112 days,True,2.0,1.0,8,8,3,8,1,False
17080,23801,1518707125,2018-02-15,93 days,True,0.0,0.0,1,1,0,1,1,False
17081,23803,1495107590,2017-05-18,366 days,True,79.0,31.0,198,198,85,281,8,True
17082,23804,1493472708,2017-04-29,385 days,True,2.0,0.0,8,8,2,8,1,False
17083,23805,1474156923,2016-09-18,608 days,True,1.0,3.0,6,5,4,6,2,False
17084,23806,1453810120,2016-01-26,844 days,True,0.0,0.0,2,1,0,2,1,False
17085,23807,1437650211,2015-07-23,1031 days,True,73.0,41.0,193,191,94,303,25,True
17086,23808,1474584772,2016-09-22,604 days,True,29.0,8.0,68,68,31,75,3,False
17087,23811,1508246531,2017-10-17,214 days,True,1.0,0.0,20,19,1,38,6,False
17088,23812,1505314245,2017-09-13,248 days,True,2.0,0.0,9,9,2,9,1,False
17089,23814,1519572487,2018-02-25,83 days,True,26.0,94.0,101,87,57,229,8,False
17090,23816,1490906182,2017-03-30,415 days,True,6.0,3.0,27,24,10,44,2,False
17091,23817,1478780154,2016-11-10,555 days,True,0.0,0.0,1,0,0,1,1,False
17092,23818,1435048905,2015-06-23,1061 days,True,2.0,0.0,10,10,2,10,1,False
17093,23819,1493271108,2017-04-27,387 days,True,0.0,0.0,1,1,0,1,1,False
17094,23824,1476209495,2016-10-11,585 days,True,10.0,1.0,29,28,10,51,5,False
17095,23825,1500066360,2017-07-14,309 days,True,2.0,0.0,10,10,2,12,1,False
17096,23826,1481038565,2016-12-06,529 days,True,0.0,0.0,1,0,0,1,1,False
17097,23827,1455798647,2016-02-18,821 days,True,8.0,5.0,26,26,8,31,3,False
17098,23828,1526651574,2018-05-18,1 days,True,13.0,34.0,45,43,15,167,9,False
17099,23829,1501163775,2017-07-27,296 days,True,74.0,110.0,196,194,105,528,24,True
17100,23830,1525283959,2018-05-02,17 days,True,2.0,0.0,6,6,2,9,2,False
17101,23831,1514927512,2018-01-02,137 days,True,0.0,0.0,1,1,0,1,1,False
17102,23834,1520764374,2018-03-11,69 days,True,0.0,0.0,1,1,0,1,1,False
17103,23835,1445375372,2015-10-20,942 days,True,0.0,0.0,1,1,0,1,1,False
17104,23836,1436800102,2015-07-13,1041 days,True,4.0,3.0,10,9,4,31,1,False
17105,23839,1455972071,2016-02-20,819 days,True,0.0,0.0,1,0,0,1,1,False
17106,23840,1488274918,2017-02-28,445 days,True,76.0,65.0,198,198,100,397,9,True
17107,23842,1434614912,2015-06-18,1066 days,True,0.0,0.0,3,2,0,3,1,False
17108,23844,1458993423,2016-03-26,784 days,True,0.0,0.0,1,1,0,2,1,False
17109,23845,1518233249,2018-02-10,98 days,True,0.0,0.0,12,10,3,17,4,False
17110,23846,1521449511,2018-03-19,61 days,True,5.0,7.0,16,16,5,24,2,False
17111,23849,1521923397,2018-03-24,56 days,True,2.0,4.0,8,8,6,16,2,False
17112,23850,1502744779,2017-08-14,278 days,True,9.0,4.0,14,20,9,23,2,False
17113,23851,1477492597,2016-10-26,570 days,True,79.0,38.0,196,196,99,339,14,True
17114,23852,1459103662,2016-03-27,783 days,True,8.0,11.0,31,28,12,54,3,False
17115,23853,1508318821,2017-10-18,213 days,True,68.0,65.0,194,186,89,406,43,True
17116,23854,1510206960,2017-11-09,191 days,True,2.0,0.0,10,10,2,13,2,False
17117,23855,1456997225,2016-03-03,807 days,True,0.0,0.0,1,0,0,1,1,False
17118,23857,1496327131,2017-06-01,352 days,True,8.0,4.0,22,19,8,42,7,False
17119,23858,1446061569,2015-10-28,934 days,True,2.0,0.0,8,8,2,8,1,False
17120,23859,1521548001,2018-03-20,60 days,True,2.0,0.0,10,10,2,12,1,False
17121,23860,1505828160,2017-09-19,242 days,True,76.0,161.0,198,198,91,549,24,True
17122,23862,1438636319,2015-08-03,1020 days,True,0.0,0.0,1,1,0,1,1,False
17123,23863,1437300498,2015-07-19,1035 days,True,0.0,0.0,1,1,0,1,1,False
17124,23865,1435580956,2015-06-29,1055 days,True,0.0,0.0,1,0,0,1,1,False
17125,23866,1520014958,2018-03-02,78 days,True,0.0,0.0,1,1,0,1,1,False
17126,23868,1470659756,2016-08-08,649 days,True,4.0,6.0,14,14,9,33,5,False
17127,23870,1459411388,2016-03-31,779 days,True,0.0,0.0,1,1,0,1,1,False
17128,23871,1440064205,2015-08-20,1003 days,True,17.0,13.0,59,51,18,72,3,False
17129,23873,1497449652,2017-06-14,339 days,True,0.0,0.0,2,2,0,2,1,False
17130,23874,1468235658,2016-07-11,677 days,True,2.0,0.0,10,10,2,16,3,False
17131,23875,1452753426,2016-01-14,856 days,True,0.0,0.0,1,1,0,2,2,False
17132,23876,1511357977,2017-11-22,178 days,True,0.0,0.0,1,1,0,1,1,False
17133,23877,1470052981,2016-08-01,656 days,True,0.0,0.0,1,1,0,1,1,False
17134,23878,1479925355,2016-11-23,542 days,True,0.0,0.0,1,1,0,2,2,False
17135,23879,1476215734,2016-10-11,585 days,True,0.0,23.0,4,0,2,16,1,False
17136,23880,1453457026,2016-01-22,848 days,True,1.0,2.0,5,4,3,5,1,False
17137,23881,1519104127,2018-02-20,88 days,True,76.0,64.0,198,198,96,886,35,True
17138,23883,1472811982,2016-09-02,624 days,True,0.0,0.0,1,1,0,1,1,False
17139,23884,1450818809,2015-12-22,879 days,True,0.0,0.0,3,3,0,3,1,False
17140,23885,1503305263,2017-08-21,271 days,True,0.0,0.0,1,1,0,1,1,False
17141,23886,1472751220,2016-09-01,625 days,True,0.0,0.0,1,0,0,1,1,False
17142,23888,1499768626,2017-07-11,312 days,True,0.0,0.0,1,0,1,1,1,False
17143,23890,1435602084,2015-06-29,1055 days,True,0.0,0.0,1,1,0,1,1,False
17144,23891,1438030686,2015-07-27,1027 days,True,0.0,0.0,1,1,0,1,1,False
17145,23892,1518756683,2018-02-16,92 days,True,0.0,0.0,1,0,1,1,1,False
17146,23893,1489571080,2017-03-15,430 days,True,0.0,0.0,1,0,0,1,1,False
17147,23894,1516228042,2018-01-17,122 days,True,0.0,0.0,12,10,2,13,2,False
17148,23895,1503748317,2017-08-26,266 days,True,46.0,73.0,124,121,58,285,21,False
17149,23896,1518504516,2018-02-13,95 days,True,8.0,4.0,26,25,8,75,8,False
17150,23897,1495358303,2017-05-21,363 days,True,0.0,0.0,6,6,0,6,1,False
17151,23898,1481867742,2016-12-16,519 days,True,0.0,0.0,16,11,0,16,4,False
17152,23900,1436605094,2015-07-11,1043 days,True,0.0,0.0,1,1,0,1,1,False
17153,23901,1525331101,2018-05-03,16 days,True,32.0,40.0,70,70,35,145,9,False
17154,23903,1495974870,2017-05-28,356 days,True,0.0,0.0,1,0,0,1,1,False
